Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.

Analysis & Synthesis Resource Utilization by Entity

Compilation Hierarchy Node,Combinational ALUTs,Dedicated Logic Registers,Block Memory Bits,DSP Blocks,Pins,Virtual Pins,Full Hierarchy Name,Entity Name,Library Name
|simon_top,23236 (188),365 (365),0,0,104,0,|simon_top,simon_top,work
   |simon_enc_dec:\simon_dec_generate:48:simon_dec_insc|,344 (344),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:48:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:49:simon_dec_insc|,182 (182),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:49:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:4:simon_dec_insc|,92 (92),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:4:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:50:simon_dec_insc|,114 (114),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:50:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:51:simon_dec_insc|,87 (87),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:51:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:52:simon_dec_insc|,128 (128),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:52:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:53:simon_dec_insc|,126 (126),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:53:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:54:simon_dec_insc|,91 (91),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:54:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:55:simon_dec_insc|,116 (116),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:55:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:56:simon_dec_insc|,97 (97),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:56:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:57:simon_dec_insc|,114 (114),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:57:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:58:simon_dec_insc|,343 (343),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:58:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:59:simon_dec_insc|,184 (184),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:59:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:5:simon_dec_insc|,105 (105),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:5:simon_dec_insc,simon_enc_dec,work
